Episode Number,Score,Epsilon Value,Number of Actions,Missed Deliveries
366,30.337980952769335,0.15967890763313977,827,3
367,20.560583566026672,0.15888051309497409,827,2
368,30.307328725985368,0.1580861105294992,827,3
369,30.281758628539176,0.1572956799768517,827,3
370,20.44281951485712,0.15650920157696743,827,2
371,30.12102650761286,0.1557266555690826,827,3
372,30.11285522817089,0.1549480222912372,827,3
373,30.074033205793846,0.15417328217978102,827,3
374,30.15215450807256,0.1534024157688821,827,3
375,30.268606318050075,0.1526354036900377,827,3
376,30.16346914771314,0.1518722266715875,827,3
377,30.2967810012011,0.15111286553822956,827,3
378,30.26050849019432,0.15035730121053842,827,3
379,30.171603971430237,0.14960551470448571,827,3
380,30.13414575948232,0.14885748713096328,827,3
381,30.190957692667542,0.14811319969530848,827,3
382,30.03004772966514,0.14737263369683193,827,3
383,30.186994528683844,0.14663577052834778,827,3
384,30.24377518974964,0.14590259167570604,827,3
385,30.235533241249048,0.14517307871732751,827,3
386,30.195570012186728,0.14444721332374086,827,3
387,1.8134402662615359,0.14372497725712216,827,0
388,30.085523543949392,0.14300635237083656,827,3
389,20.21050995709503,0.14229132060898236,827,2
390,20.65176339398825,0.14157986400593744,827,2
391,11.085346398443225,0.14087196468590776,827,1
392,10.168445462943922,0.14016760486247823,827,1
393,20.083886532917205,0.13946676683816583,827,2
394,10.198516568409117,0.138769433003975,827,1
395,20.354706278848006,0.13807558583895513,827,2
396,30.18193621850381,0.13738520790976036,827,3
397,30.219067576668692,0.13669828187021155,827,3
398,30.1671695828658,0.13601479046086049,827,3
399,20.154961544827497,0.1353347165085562,827,2
400,30.220662944705634,0.1346580429260134,827,3
401,30.25158890552341,0.13398475271138333,827,3
402,30.16115496341812,0.13331482894782642,827,3
403,20.713430553612472,0.13264825480308728,827,2
404,11.628853763169252,0.13198501352907185,827,1
405,20.083707733774254,0.1313250884614265,827,2
406,20.073425879569193,0.13066846301911936,827,2
407,20.159358023075015,0.13001512070402377,827,2
408,30.10487412878765,0.12936504510050365,827,3
409,30.16499898284928,0.12871821987500112,827,3
410,30.21125382410582,0.12807462877562611,827,3
411,30.186762084035646,0.12743425563174798,827,3
412,30.103968680799326,0.12679708435358925,827,3
413,30.23842375768567,0.1261630989318213,827,3
414,30.265681218182202,0.1255322834371622,827,3
415,30.386527965418797,0.12490462201997637,827,3
416,30.322090560012615,0.1242800989098765,827,3
417,30.22966406770798,0.12365869841532712,827,3
418,10.425711860917618,0.12304040492325048,827,1
419,10.933154535737355,0.12242520289863422,827,1
420,10.205790538136593,0.12181307688414106,827,1
421,20.333203638076707,0.12120401149972035,827,2
422,10.331518594113952,0.12059799144222175,658,1
423,21.137815102948355,0.11999500148501063,827,2
424,10.12334162192657,0.11939502647758558,827,1
425,0.06888080052611743,0.11879805134519765,375,0
426,20.133871323068835,0.11820406108847166,827,2
427,20.090573549474392,0.11761304078302931,827,2
428,30.128846551463727,0.11702497557911416,827,3
429,30.112941858979397,0.11643985070121858,827,3
430,30.18226793217537,0.1158576514477125,827,3
431,30.338914223539803,0.11527836319047394,827,3
432,30.332834571284234,0.11470197137452157,827,3
433,21.21446706645467,0.11412846151764895,827,2
434,10.202250057647099,0.11355781921006071,827,1
435,10.127176586972594,0.1129900301140104,827,1
436,0.7942807165498167,0.11242507996344035,695,0
437,20.101725677100706,0.11186295456362315,658,2
438,30.126788687137193,0.11130363979080503,827,3
439,30.072479312170238,0.110747121591851,827,3
440,10.69734712428519,0.11019338598389175,827,1
441,10.10412270773547,0.10964241905397229,827,1
442,10.96809518126241,0.10909420695870244,827,1
443,10.47706504155413,0.10854873592390892,827,1
444,20.913689276842643,0.10800599224428938,827,2
445,20.210304479597138,0.10746596228306793,827,2
446,20.200352293073944,0.10692863247165259,827,2
447,10.26183740737567,0.10639398930929432,827,1
448,20.29836428454952,0.10586201936274785,827,2
449,20.328165449723123,0.1053327092659341,827,2
450,20.43126701626263,0.10480604571960443,827,2
451,20.21440463551874,0.10428201549100642,827,2
452,10.588565303523568,0.10376060541355138,827,1
453,20.282865101857812,0.10324180238648363,827,2
454,21.6941434510841,0.10272559337455121,827,2
455,20.73570918337064,0.10221196540767845,827,2
456,20.23192489854672,0.10170090558064006,827,2
457,20.121070611364782,0.10119240105273686,827,2
458,10.049591193106808,0.10068643904747317,827,1
459,20.639432175181497,0.1001830068522358,827,2
460,11.523880366692413,0.09968209181797463,827,1
461,30.029332644902723,0.09918368135888475,827,3
462,10.176124009566736,0.09868776295209034,827,1
463,10.11544423274262,0.09819432413732988,827,1
464,10.195991080803424,0.09770335251664322,827,1
465,10.305634214731038,0.09721483575406001,827,1
466,10.132693177456954,0.09672876157528972,827,1
467,11.482271595215842,0.09624511776741326,827,1
468,10.18843836181295,0.0957638921785762,827,1
469,20.14396504371438,0.09528507271768331,827,2
470,20.186295150411443,0.0948086473540949,827,2
471,10.899650591533371,0.09433460411732442,827,1
472,20.16348911811152,0.0938629310967378,827,2
473,10.438079145387068,0.09339361644125412,827,1
474,21.124158519782895,0.09292664835904783,827,2
475,20.233659289042446,0.0924620151172526,827,2
476,20.281093890788377,0.09199970504166634,827,2
477,20.20515159112767,0.091539706516458,827,2
478,20.24157222818134,0.09108200798387571,827,2
479,10.561066632088183,0.09062659794395633,827,1
480,0.9253630501984778,0.09017346495423655,761,0
481,11.678640733945585,0.08972259762946537,827,1
482,1.2291265122277975,0.08927398464131804,597,0
483,11.275386035468474,0.08882761471811144,827,1
484,10.234245294417043,0.0883834766445209,658,1
485,10.800392767926748,0.08794155926129829,827,1
486,10.066012412945126,0.0875018514649918,827,1
487,10.235013863312322,0.08706434220766683,827,1
488,20.161702334310625,0.0866290204966285,827,2
489,20.08296096944029,0.08619587539414536,827,2
490,20.18969889838935,0.08576489601717463,827,2
491,20.159403082605937,0.08533607153708876,827,2
492,11.594696041670275,0.08490939117940331,827,1
493,10.39374681865763,0.0844848442235063,827,1
494,10.50445329617144,0.08406242000238877,827,1
495,20.278921920529736,0.08364210790237682,827,2
496,20.17100663120014,0.08322389736286494,827,2
497,20.18272268614939,0.0828077778760506,827,2
498,10.718183621041227,0.08239373898667036,827,1
499,10.092843907170328,0.081981770291737,827,1
